iso3,country,region,year,gdp_usd,gdp_growth_pct,gdp_per_capita,inflation_pct,unemployment_pct,interest_rate_pct,exports_usd,imports_usd,trade_balance_usd,current_account_pct_gdp,govt_debt_pct_gdp,population,oil_dependency_score
BRA,Brazil,South America,2023,1963342049328.7966,2.1648876258952954,9059.34869568474,7.857689504406863,8.093833391680185,4.601491093139779,348832741513.65283,276429716248.90906,72403025264.74377,3.687743828921508,87.52097816629389,216720000.0,0.21257028421350743
CAN,Canada,North America,2010,1317888691207.5872,4.052079140402385,38161.155814385216,6.666351447170293,4.972083352905162,4.229400907916395,384650830013.2428,379240811506.8325,5410018506.410278,0.4105064822624022,89.25088323182335,34534821.1573507,0.12490040265775579
CAN,Canada,North America,2011,1520839392622.2302,2.9893792553209013,43688.346664317105,7.965257055597329,5.260835479021135,4.672518045375501,461465604558.7745,448349566915.30725,13116037643.467224,0.8624209569461876,90.16995959727564,34811099.7266095,0.34131747354961034
CAN,Canada,North America,2012,1550345116301.98,3.084177938457338,44182.48208362258,7.708900418423575,4.8515324972966285,4.367317886945458,472801561997.9727,458443254729.55853,14358307268.414185,0.9261361949307705,92.407425708964,35089588.52442238,0.06110229041464779
CAN,Canada,North America,2013,1638909574061.5762,2.9379360310542157,46335.74868192565,6.800620006110407,4.338067158228299,4.147864364076088,497831078352.57245,480685629188.50323,17145449164.069214,1.0461497959023476,92.10845912012981,35370305.23261776,0.1445871013491831
CAN,Canada,North America,2014,1491024143970.3477,4.178791153741493,41820.12593021458,6.717932865906945,5.189103596673093,4.475575117355885,459740884899.41125,446721750726.5077,13019134172.903564,0.8731672270735865,94.4005753988039,35653267.674478695,0.11988784242609013
CAN,Canada,North America,2015,1629867672858.614,3.585359836082178,45351.58543952888,5.328210327874247,5.3737814998834015,1.9546204071816409,506346571965.8714,488187935831.7009,18158636134.17047,1.1141172032894033,94.73521363375004,35938493.81587453,0.23825163896551102
CAN,Canada,North America,2016,1747301336467.6555,3.0217989914396908,48233.347630657445,7.17203068627062,5.6365162241494025,4.1623261073321185,549151927697.5176,525984857970.23004,23167069727.287537,1.325877182359517,96.36971977435621,36226001.76640153,0.15638664729223295
CAN,Canada,North America,2017,1755465951080.195,3.3975536427666015,48074.1345086113,6.469452825303088,3.8235278030312294,4.222983313410426,556844254869.363,532727460511.5808,24116794357.782227,1.3738115708221161,96.89413288048425,36515809.78053274,0.3349883551850676
CAN,Canada,North America,2018,1800702170223.1853,4.093728959390633,48921.573803089836,7.171606693464694,4.661208801265189,4.494168889170842,561306906949.7623,536615543999.279,24691362950.483337,1.3712074855456526,98.31591696765655,36807936.258777,0.34735058784109296
CAN,Canada,North America,2019,1886343574470.3728,3.6668411657534543,50841.55168504921,7.97266513467263,3.9649936563083097,4.484136882523909,597592039283.7936,568407799102.9492,29184240180.84436,1.5471328010348484,100.72369952363766,37102399.74884722,0.10593147864327636
CAN,Canada,North America,2020,2145768781974.2568,-1.3549548509226073,57374.69504441819,6.5134099186645305,6.213495351633319,4.14375372939192,702664112240.5643,659512918022.4274,43151194218.13696,2.0109899342665827,101.75146664034365,37399218.94683799,0.2947499374971853
CAN,Canada,North America,2021,1988122343517.345,6.6179157054680875,52737.56111224957,8.877827962244133,5.486000826696141,5.40904569106505,629970870579.2723,596571351889.8539,33399518689.418457,1.679952886115083,103.239834882125,37698412.6984127,0.3132382587891141
CAN,Canada,North America,2022,2107023592589.7275,2.3548845238062452,55447.98927867704,12.06737906403841,5.089700016791516,8.24552970780622,680000000000.0,640000000000.0,40000000000.0,1.8984125351361771,106.98781640900924,38000000.0,0.07609602797342305
CAN,Canada,North America,2023,2129968585041.9172,2.4005812060169895,55606.94927532157,4.045595819742693,5.381963237377041,2.423218454570591,699588742641.0986,656900091690.3596,42688650950.73901,2.004191575900586,106.23863680292821,38304000.0,0.1160549605849434
RUS,Russia,Europe/Asia,2010,2770699317467.4463,-1.8070445196144687,21171.581025432977,13.334272770983338,4.162845229905794,7.735129276129841,767547005727.2142,369006175111.1998,398540830616.0144,14.38412418494765,3.7903986388104327,130868795.96469736,0.29740428977754474
RUS,Russia,Europe/Asia,2011,2572464011392.6724,-1.3704500784851148,19500.810804726156,14.220910314720381,3.2858693779407386,8.685323349020857,708057950200.7825,342738575309.07074,365319374891.71173,14.201146188005806,1.8600341065275692,131915746.33241495,0.24753555039752764
RUS,Russia,Europe/Asia,2012,2744062533471.458,-2.0718071275210543,20636.537601329215,14.504364418664379,4.744108413922735,9.026973594993448,758909175915.2699,365189625998.9688,393719549916.3011,14.348053118826504,5.07323848655629,132971072.30307427,0.09758153158792211
RUS,Russia,Europe/Asia,2013,2688095847943.1885,-2.1481293474389185,20055.202291169597,12.899864607632438,3.877449241575655,7.940124779198681,746326428992.0823,359638225531.5895,386688203460.4928,14.38520891122128,5.127378832179001,134034840.88149887,0.20224032012825086
RUS,Russia,Europe/Asia,2014,2567990183024.615,-1.8235603727920389,19007.067802680685,13.527861928893689,3.493605985428846,9.198344518988943,704246302855.0736,341035155866.0617,363211146989.0119,14.14379032248545,6.968226271711613,135107119.60855085,0.28395361854534307
RUS,Russia,Europe/Asia,2015,2552384558890.625,-2.0933677813220255,18741.62920442952,11.959172145600663,4.4830163445967255,6.45475616332859,705009834574.5443,341365957251.10236,363643877323.44196,14.247221331001041,9.313472916159698,136187976.5654193,0.32960843165300524
RUS,Russia,Europe/Asia,2016,2531286301029.539,-2.4785734458202118,18439.19551889051,13.316453995738984,4.808601891802918,7.639811989973803,707181653061.79,342317332148.0812,364864320913.70886,14.414186209015915,9.199454511220313,137277480.37794262,0.15376491708588702
RUS,Russia,Europe/Asia,2017,2407754303967.995,-1.8920527470783406,17400.123722034696,14.07668161842007,4.3673590454557845,7.42838885073929,661793979325.2145,322157964017.70105,339636015307.5134,14.105924958696617,10.303442389501505,138375700.22096616,0.28112222534233794
RUS,Russia,Europe/Asia,2018,2334823052992.8945,-2.0220798106772793,16739.158014042114,15.328694241664353,3.4793050213934698,8.946189432822305,650915183296.9604,317302903074.6038,333612280222.3566,14.28854661147514,12.66002167508,139482705.82273388,0.25810466773444657
RUS,Russia,Europe/Asia,2019,2300162472341.779,-1.8512587242292609,16359.78597608234,14.686326294815327,4.066482419406606,9.128429528040984,631134672364.9634,308463359343.7818,322671313021.1816,14.028196568769868,13.328114549538046,140598567.46931577,0.24155778429922567
RUS,Russia,Europe/Asia,2020,2561402469221.982,-7.2102100683698955,18073.255822830306,12.284855158071252,4.958738502077735,7.5469407930999,707060086670.1697,342115952737.70386,364944133932.4658,14.247824710004142,14.638145913215505,141723356.00907028,0.113931411207525
RUS,Russia,Europe/Asia,2021,2161551212674.1926,1.429682485520062,15130.858488719348,16.062358438361787,4.1607990048133034,9.622952620929636,580048576512.9039,285509926052.09314,294538650460.8108,13.626262877039045,17.258252715917237,142857142.85714287,0.10565765471093634
RUS,Russia,Europe/Asia,2022,2209849588320.3813,-2.762909861448919,15346.177696669314,19.47405193149227,4.59932011933344,12.349007423961577,590000000000.0,290000000000.0,300000000000.0,13.575584582117104,18.964084139801315,144000000.0,0.08937346330471627
RUS,Russia,Europe/Asia,2023,2157118918238.4656,-1.9003192930049866,14861.103658499129,11.994842740211698,3.6696891425499865,6.818205885677864,576545739405.5247,283937981455.3141,292607757950.2106,13.564748585541972,20.062466907509563,145152000.0,0.17909176846983882
KOR,South Korea,East Asia,2010,1152011011703.601,3.0839368197422625,24376.9671493184,3.7415349387291705,2.5014616844940556,1.9186089735863066,439670615793.91125,489173548436.57764,-49502932642.66638,-4.2970884947932175,37.260965323483084,47258176.32058516,0.14310858767707213
KOR,South Korea,East Asia,2011,1238634416019.6074,2.689240464081449,26001.934052863184,6.284766572169308,2.410096491039323,3.522926854297942,479488779299.197,529729492583.086,-50240713283.88898,-4.0561373585387015,41.20841919340899,47636241.731149845,0.13749877361279098
KOR,South Korea,East Asia,2012,1289524197557.1357,2.614320063460333,26855.390602579027,5.8552745370709784,2.024363918916343,2.9339823776463154,499293847470.4173,549784673648.5631,-50490826178.14581,-3.9154617085740013,38.994596191364145,48017331.664999045,0.23544672029543573
KOR,South Korea,East Asia,2013,1290516265172.141,2.90995551146558,26662.749224039693,5.86897505425522,2.0253473392930723,3.4783158098114497,499286599921.43304,549755475563.9509,-50468875642.51788,-3.9107508370524777,40.096220802477916,48401470.31831904,0.07357354914650623
KOR,South Korea,East Asia,2014,1390314556110.8586,2.399351996042034,28496.66145534449,4.731339824268426,3.438940464018456,3.1250952852391345,541860543935.85547,592671224292.1885,-50810680356.33301,-3.6546175923286204,41.1432315153258,48788682.080865584,0.10024477467772093
KOR,South Korea,East Asia,2015,1399375556589.396,2.6102042249393014,28454.742824931393,3.1208728106362904,3.4144594283265404,2.2132462265604174,547958425510.1158,598777524083.194,-50819098573.078186,-3.631555398676261,44.08989472707552,49178991.53751252,0.29051842492093755
KOR,South Korea,East Asia,2016,1416161311522.1606,2.819821086127734,28567.52227142051,4.278858873063659,3.1357238698980026,2.2227214147934116,556921951384.6174,607750457676.4805,-50828506291.86304,-3.589174896836437,48.1128913089379,49572423.46981262,0.20792079828083396
KOR,South Korea,East Asia,2017,1443257780152.1582,2.852191353271108,28883.06145043439,5.522729637654447,1.9563831735742545,3.878300001362418,574686549955.2106,625520783487.4181,-50834233532.20752,-3.5221866967416053,47.42802982177186,49969002.85757112,0.1994587149359417
KOR,South Korea,East Asia,2018,1451941292192.8599,3.5910172680402845,28826.22958696445,5.861794201804419,2.3803491488780573,3.005680238483449,574404864567.1399,625205653964.138,-50800789396.99805,-3.4988184212513067,48.920276959095624,50368754.88043168,0.07165952269375275
KOR,South Korea,East Asia,2019,1548999446682.0251,2.836418440865867,30509.108353536027,5.233559942551582,2.9409767760344305,2.6893355925131632,615036158241.356,665722729901.4967,-50686571660.14075,-3.2722136711353884,46.70350270753636,50771704.91947514,0.1613116288953808
KOR,South Korea,East Asia,2020,1724195054754.999,-1.8102192725760111,33690.240848357374,4.728258981567293,4.013496736615336,2.817701154190022,710534057021.6538,759964107917.7632,-49430050896.109375,-2.866847968261525,52.618021250146946,51177878.55883094,0.32021055920337754
KOR,South Korea,East Asia,2021,1586575963473.2825,5.446819087783206,30755.164830405167,7.256338945270884,2.4832262577155055,3.726899250265902,638280799495.3204,688734467515.1661,-50453668019.8457,-3.1800348159437704,53.29928983922019,51587301.58730159,0.23946806602775617
KOR,South Korea,East Asia,2022,1674353251889.2593,1.5497749193961883,32199.10099787037,10.837482120062445,2.914548855231941,6.166677588068441,680000000000.0,730000000000.0,-50000000000.0,-2.9862276639402356,53.17454226923187,52000000.0,0.34141852821249186
KOR,South Korea,East Asia,2023,1709710465172.6677,2.4295200510423784,32618.102586474888,2.9251060126039055,1.7103263873247623,2.286264362499903,699824883616.5057,749509046009.8704,-49684162393.364624,-2.9059986123642814,55.26490440266621,52416000.0,0.20444520617890705
AUS,Australia,Oceania,2010,973228120422.8907,4.659506280148841,41187.71379669016,5.05617173273314,2.6198535872761077,3.6141164333291433,229039152274.9739,192120313954.0256,36918838320.9483,3.7934413881204123,37.05797778641864,23629088.16029258,0.2820419377059802
AUS,Australia,Oceania,2011,1195313985319.5955,3.2776405398040422,50185.06674249102,7.636562417700114,1.9607751576894012,5.198780911308086,287843766388.169,237061770076.5385,50781996311.63049,4.248423170423521,40.11112433612966,23818120.865574922,0.12461428177628897
AUS,Australia,Oceania,2012,1144414561819.2349,4.000303916253725,47666.72874717132,7.610133045268095,2.7256283453580115,5.604453818941278,275311743520.15247,227535492702.77795,47776250817.37451,4.174732864411155,41.51754742317392,24008665.832499523,0.30325113469075915
AUS,Australia,Oceania,2013,1204647975514.9873,3.945062248900468,49777.3298039275,7.079243102366277,2.7565864316969555,3.9720718041870526,290175455574.37177,238795818771.30078,51379636803.070984,4.265116270261956,43.009678830480524,24200735.15915952,0.06712605682679446
AUS,Australia,Oceania,2014,1223079969756.0464,4.191051817454793,50137.856469614526,6.4311675314843795,3.237662265989571,2.859600176624574,297146185466.1331,244049101599.79358,53097083866.33954,4.3412601938800615,45.11795278547414,24394341.040432792,0.06247185771511763
AUS,Australia,Oceania,2015,1336552279196.8,3.655737037448506,54354.60294777745,5.371520935092801,2.884849523730116,4.691788984639567,325785031534.0537,265590044153.81863,60194987380.23508,4.503751055395244,43.348621707822126,24589495.76875626,0.2500592772638313
AUS,Australia,Oceania,2016,1333740681128.1519,3.9432731266950065,53809.78325339854,5.476056443724681,3.214895983527034,4.242649543168202,333409593249.3832,271283248245.12125,62126345004.26193,4.65805278967063,47.064346558956295,24786211.73490631,0.3104426763132516
AUS,Australia,Oceania,2017,1403617871321.7085,4.318886375222802,56179.54295876199,6.349704116882378,2.8367232259307897,3.9636328478549525,341768358833.48016,277512033747.21204,64256325086.26813,4.577907306478047,50.94444829367119,24984501.42878556,0.2211829239916489
AUS,Australia,Oceania,2018,1412381787379.5295,4.442210373183194,56081.66375096326,7.812218183336228,3.1530335550371134,4.114158213492392,357465043975.5592,289195017534.1444,68270026441.414795,4.83368074067848,53.45014729845165,25184377.44021584,0.08197790909239722
AUS,Australia,Oceania,2019,1537322895087.32,3.9020570293112073,60558.25375671519,6.64857197392133,3.0849914551532485,4.166918499189975,383557793816.964,308540212444.7376,75017581372.22638,4.879754384193008,53.3466044818399,25385852.45973757,0.1712420964953099
AUS,Australia,Oceania,2020,1723074647627.5637,-0.3242118044301436,67336.69687565588,4.863435310917804,3.8473318055894503,3.6059145932064927,443443760739.82465,352509849325.192,90933911414.63263,5.277421470963901,53.55365474496001,25588939.27941547,0.2953502648525065
AUS,Australia,Oceania,2021,1559053119858.4236,7.248199983515721,60443.29018528042,8.48279540012255,1.7737587107544537,5.8659581478183505,404791852423.26105,324155052863.0005,80636799560.26056,5.172164984832789,54.172254751500226,25793650.793650795,0.1846080867867592
AUS,Australia,Oceania,2022,1717166890518.8247,2.6444153009241993,66044.88040457018,11.3061461239555,3.9243452849295544,7.909905577045454,440000000000.0,350000000000.0,90000000000.0,5.241191202609747,55.967774482233416,26000000.0,0.16393573405376893
AUS,Australia,Oceania,2023,1757851661880.3542,3.423656848908969,67073.09454671682,5.275670215609228,2.7593293350870236,2.399004203234364,458076908162.2394,363181078868.29956,94895829293.93982,5.398398019115607,56.76488366242208,26208000.0,0.16964683426907015
ESP,Spain,Europe,2010,668079984627.644,6.409028172803856,15640.72888474649,9.363851443803565,12.63078218333468,6.045018645672292,184955665597.01318,220766567066.83472,-35810901469.82153,-5.3602715683483355,95.89213151249793,42714120.90514428,0.3366571087864804
ESP,Spain,Europe,2011,773159121070.8243,5.5989257247996145,17957.12802502944,9.835250717820522,11.965712797387821,5.425976339141445,220072733980.15463,259091504728.71283,-39018770748.5582,-5.046667585647473,96.44947020963693,43055833.872385435,0.12703297031615238
ESP,Spain,Europe,2012,887829962790.325,4.804563557139633,20456.779349691682,8.237846409670539,12.269262542005796,4.157457543990734,256905392236.0842,298747423359.27496,-41842031123.190765,-4.7128428727148535,99.37747490900347,43400280.54336452,0.26484520226695807
ESP,Spain,Europe,2013,873782708100.59,5.358670573911315,19973.325376015313,7.147912970642946,12.029065362234547,4.564266433507036,256815417423.13214,298612496577.47504,-41797079154.342896,-4.783463756704511,98.04620058452934,43747482.787711434,0.20754901510011806
ESP,Spain,Europe,2014,919078653304.1245,5.459452942419515,20841.98495950993,8.391869160485523,11.284585191871237,5.311366473499888,270857628785.7114,313578406636.40106,-42720777850.68967,-4.648217831749955,100.97054330160998,44097462.65001313,0.29179776493254744
ESP,Spain,Europe,2015,985223875875.8517,5.168414697922332,22164.64576483824,6.9382130361909695,12.360718461934955,4.354913597988013,295311833877.4316,339522979511.2499,-44211145633.8183,-4.487421256870692,104.30923009350589,44450242.35121323,0.3152619390045223
ESP,Spain,Europe,2016,1061813714800.2559,5.019203324877298,23698.107504174255,7.502259449469431,11.44581686536856,4.154903070783705,316818767489.7094,362187586247.92566,-45368818758.21625,-4.272766317277306,102.13420514691308,44805844.29002294,0.28415765457315856
ESP,Spain,Europe,2017,1026741332520.4338,6.221160647258275,22733.476132999866,8.363731109106286,12.876612426260586,4.627229847009968,313956415554.63464,359115384743.5839,-45158969188.94928,-4.398281023526493,105.85921619255885,45164291.04434312,0.18553030362116874
ESP,Spain,Europe,2018,1142342178471.8193,5.324960632388195,25092.300676069488,9.085892426136217,12.418144345607821,5.386625105815018,351244918188.81506,398184345813.3212,-46939427624.506165,-4.109051430395391,106.72206851168343,45525605.37269787,0.057091575813900924
ESP,Spain,Europe,2019,1185652731853.267,5.789833775050457,25836.94999566936,9.574037937379426,11.263050953729271,4.901767293046685,367872176362.6037,415457893640.83545,-47585717278.23175,-4.013461614839919,110.68924040507528,45889810.21567945,0.1990300576577508
ESP,Spain,Europe,2020,1373546668916.0442,0.6785301728121076,29693.857927776844,8.383470083266442,13.637070881116404,5.844280361524134,442760414627.7618,492618907366.77795,-49858492739.016174,-3.6299088969698268,110.85347461877791,46256928.697404884,0.13224819996794177
ESP,Spain,Europe,2021,1287065695277.3271,8.559688286865326,27603.451507224378,10.473220825143677,11.322764717188841,6.300661880582357,408083218277.3416,456972990137.9281,-48889771860.58649,-3.7985451744988117,110.36143932918702,46626984.12698413,0.29010695234670847
ESP,Spain,Europe,2022,1411669405462.5251,4.793514364716299,30035.51926516011,12.966462612277825,12.346412961399784,7.9669058522904805,450000000000.0,500000000000.0,-50000000000.0,-3.5419057611167677,110.00939653614282,47000000.0,0.14990057391745937
ESP,Spain,Europe,2023,1502192005242.6873,5.47799916031075,31707.86907384936,7.56792570250886,11.948050844984028,4.200311780485775,479581195465.6781,530128995381.7091,-50547799916.031006,-3.3649360227998777,114.64465057819024,47376000.0,0.33728758535161407
MEX,Mexico,North America,2010,817736411550.8981,3.8155023969785478,7029.5860538284705,6.847595844152381,2.812355052471257,3.6566036857590336,338933086814.6891,335812977593.5362,3120109221.152893,0.3815543954115206,31.83316090797695,116327818.63528655,0.2768489986685738
MEX,Mexico,North America,2011,848085582244.4054,3.82560378985756,7232.618595969017,8.371273906164156,2.459204880862966,5.4128034335567845,353999873108.0729,349497033889.0011,4502839219.071777,0.5309416069962297,33.60949513396004,117258441.18436885,0.30260998831292635
MEX,Mexico,North America,2012,898772929549.1118,3.727731815992678,7604.056493115712,8.635990703636624,2.836864785846114,5.105359503991703,374434425343.2592,367988567533.0627,6445857810.196533,0.717184240676923,35.200311357173426,118196508.7138438,0.28460842630111577
MEX,Mexico,North America,2013,1014005785533.2174,2.7717622647057594,8510.895385278372,7.06615233892806,2.532091806198541,4.593735964285174,432053074456.2516,419730943281.07465,12322131175.17694,1.2151933796607794,36.630779606309645,119142080.78355455,0.14165729319740705
MEX,Mexico,North America,2014,1063434834377.1735,2.858653357530451,8854.930755244988,6.408265644228511,3.065491298635914,4.264204773762927,442835976328.9875,429332198501.9435,13503777827.044006,1.269826546066908,37.99089363269016,120095217.42982298,0.34764740444699377
MEX,Mexico,North America,2015,1080601395602.1812,2.84606324722115,8926.460328665587,6.6783833697540755,2.6537969097881797,4.306827078493193,458495554410.9019,443249064527.24304,15246489883.658875,1.41092635505644,40.352661509384234,121055979.16926157,0.14140374172941222
MEX,Mexico,North America,2016,1089693343298.898,2.8300160973218365,8930.124648530738,6.946552904304293,3.143752507186926,4.163372244260475,474684531361.05896,457595459831.93054,17089071529.128418,1.5682459321439537,41.04227173605369,122024427.00261566,0.2422916232035996
MEX,Mexico,North America,2017,1096040089917.3254,3.4099413890599917,8910.849948278454,8.318547353230846,4.020947609569843,5.255974978391229,474616350474.8008,457512097565.04486,17104252909.75592,1.5605499349066783,41.52438044793501,123000622.41863659,0.20076982293903273
MEX,Mexico,North America,2018,1154040421375.2705,2.9739545347698506,9307.93152017828,8.2168651773872,2.5491507187048805,5.1949654836106856,504095860785.7075,483552098595.29584,20543762190.411682,1.780159672910735,44.08497488734566,123984627.39798568,0.33974664834596596
MEX,Mexico,North America,2019,1222164689598.607,2.179036437002313,9779.155652482012,7.712082287284537,1.5290089318532907,4.230608425453885,536781363701.90814,512273337959.3824,24508025742.525757,2.005296499817457,45.924949127660234,124976504.41716957,0.11481145475287988
MEX,Mexico,North America,2020,1340413130596.876,-0.7876996670625209,10640.199430678003,7.631257111018391,3.311433514594274,4.410211281052015,591122227294.429,559656489765.0972,31465737529.331787,2.3474656291467637,47.22300118580317,125976316.45250691,0.34510367757902405
MEX,Mexico,North America,2021,1213459684465.3318,6.3745403890294625,9555.995015164488,10.15344130622049,2.160206833668084,5.778100540355319,538785853769.31726,513961077858.7996,24824775910.51764,2.0457849756628543,48.95367457154018,126984126.98412699,0.06868753943901881
MEX,Mexico,North America,2022,1315478401572.2224,2.3642295924199455,10277.175012282987,13.401827612092049,3.163834646010183,7.298647583030277,580000000000.0,550000000000.0,30000000000.0,2.2805391532194563,51.424331203161984,128000000.0,0.20811243917349548
MEX,Mexico,North America,2023,1344139564914.4526,2.382410864000697,10417.748363982302,5.774623707600782,2.8783846299719924,2.8792532974725416,596581579613.445,564413585727.2042,32167993886.240723,2.393203408776085,50.73933815880109,129024000.0,0.1742389257586781
IDN,Indonesia,Southeast Asia,2010,628140095761.6057,6.016585091281915,2495.187192928016,4.155493096181588,4.709257035944353,2.689197860410226,125629931013.70839,111232822155.3007,14397108858.407684,2.292021947898663,20.180633327621276,251740670.0154248,0.21059303943577748
IDN,Indonesia,Southeast Asia,2011,767475039042.1013,5.102357506783123,3024.477400719637,5.381436601706626,4.1545673698356165,3.2088177046956985,150834605162.30505,131625025709.4463,19209579452.85875,2.502958203935147,20.710410067634644,253754595.3755482,0.147402778067018
IDN,Indonesia,Southeast Asia,2012,790401689449.149,4.930821576030631,3090.10624618373,5.727025088085407,4.4744261921297275,3.331553214275311,163208158105.55014,141520809923.1167,21687348182.43344,2.7438387938603603,26.206755491240415,255784632.1385526,0.3176254066820703
IDN,Indonesia,Southeast Asia,2013,775710554934.0907,5.85693058181534,3008.601867611709,3.227506580687768,4.221892169504193,2.3971787499059087,157365578414.5198,136826779682.9284,20538798731.5914,2.647740010877705,25.367486011486356,257830909.195661,0.24116044304248413
IDN,Indonesia,Southeast Asia,2014,841183990148.0355,5.796838148803722,3236.648116928744,4.179575548243895,5.681344922378841,2.1310363937732455,169336310384.2042,146367598698.04034,22968711686.16385,2.7305217354554863,27.04800622359865,259893556.4692263,0.0950507002451125
IDN,Indonesia,Southeast Asia,2015,910331433843.8014,5.235458678959205,3474.909472413885,3.733277163410982,5.000189767410997,2.0125561401023626,189305933239.76318,162177186197.81177,27128747041.951416,2.980095604015612,28.855442123568064,261972704.92098013,0.07162530079960201
IDN,Indonesia,Southeast Asia,2016,988232179246.6873,4.561149484188121,3742.332877803823,3.117031576893609,5.816034531343995,2.1385453223998083,210639992862.78265,178915115881.78888,31724876980.993774,3.2102655273963165,28.429633525977092,264068486.56034797,0.1022328006002253
IDN,Indonesia,Southeast Asia,2017,988669590783.5531,5.8130174104427175,3714.2751091034347,4.07528839395409,4.637191128127609,3.1007524795315065,207001703156.48526,176043114368.0298,30958588788.455475,3.1313382222993,32.41069665117543,266181034.45283076,0.16458189189586878
IDN,Indonesia,Southeast Asia,2018,1056382662845.3936,5.470928064463146,3937.165078691754,4.549500190126972,5.743457861255058,3.812201286526725,224873245362.05872,189973258169.91055,34899987192.14816,3.3037258580280144,33.683831658122415,268310482.72845337,0.06258536702949088
IDN,Indonesia,Southeast Asia,2019,1107916024427.727,5.682247476032447,4096.459552865297,5.4795629450114,5.420563504125335,3.4673424672357607,237933816129.97748,200086890469.62665,37846925660.35083,3.4160464174078484,33.21939519797263,270456966.590281,0.1514802517983495
IDN,Indonesia,Southeast Asia,2020,1275889918948.8987,0.3820763223915864,4680.0931935266935,2.0201860463743992,6.870792116611423,1.0737049778801793,287358926295.31903,237995284100.85355,49363642194.465485,3.868957773028895,35.66811956462134,272620622.32300323,0.31607747006278086
IDN,Indonesia,Southeast Asia,2021,1203963777684.4832,8.263778727998469,4381.211147674942,7.2478001321645795,4.812496276135135,3.9418574012689107,263836556882.76605,220001517532.19104,43835039350.57501,3.64089353542517,38.75634405503756,274801587.3015873,0.188161849182242
IDN,Indonesia,Southeast Asia,2022,1315255160147.309,4.696389980655301,4748.213574539022,10.14092667162989,5.526982137235412,5.43614002900001,290000000000.0,240000000000.0,50000000000.0,3.80154372436752,39.27153233805556,277000000.0,0.34540092185735244
IDN,Indonesia,Southeast Asia,2023,1372394909414.8894,4.962251299985848,4915.17287481695,2.1484640501693253,5.562007017824121,0.5431103568659078,307268634523.95074,253100343431.96262,54168291091.98813,3.946990091582487,40.5457182753985,279216000.0,0.30221090840336
NLD,Netherlands,Europe,2010,563319902984.4323,5.123533205039585,34435.70478856647,10.521328966781143,2.8518466089883465,5.432416000490777,474043470946.5609,455769118660.6682,18274352285.8927,3.244045202215716,34.84826446844732,16358599.49558717,0.2566655906150272
NLD,Netherlands,Europe,2011,597947912595.0303,4.8314608641492836,36262.413197481925,11.74013719534914,2.464091772882206,7.034270574304247,521832169790.2061,497860818159.29236,23971351630.913757,4.0089364183714,35.12429794151213,16489468.29155187,0.12400365935648691
NLD,Netherlands,Europe,2012,671981978510.4299,4.11639069708559,40428.76194779058,9.98968772747442,2.5922796705348,6.191148401396142,598928308866.6871,565138672246.2875,33789636620.39966,5.028354584047108,39.50485675652711,16621384.037884284,0.2347956350780537
NLD,Netherlands,Europe,2013,688949564310.458,4.394143380312741,41120.62563909413,9.03386596809424,2.9798700253244434,4.867165490242373,610829182864.0105,575413107438.3458,35416075425.66467,5.14059043801141,36.32521515177864,16754355.11018736,0.0946664150997334
NLD,Netherlands,Europe,2014,674702162164.9263,4.988952543131108,39950.65036511813,9.57630010874494,3.6151390441470364,6.2120754811835095,609199252177.6526,573935671313.4751,35263580864.17749,5.226540367238004,40.33702708862783,16888389.951068856,0.1674577094533488
NLD,Netherlands,Europe,2015,703206232246.5764,5.0724369259721955,41307.97739894662,8.049456670131931,3.322408756592674,4.411792934568704,641414428467.0812,601755772084.356,39658656382.72522,5.639690685906644,41.77167476531659,17023497.07067741,0.1942918669658371
NLD,Netherlands,Europe,2016,802721874891.8853,4.074300960537045,46779.52262421416,9.610730781918223,3.6599098322033807,6.3706215844475045,728430398461.5022,676457499282.1981,51972899179.30408,6.474583639109629,46.092255364954596,17159685.047242828,0.2529403811679087
NLD,Netherlands,Europe,2017,807169476269.5767,4.650084181226379,46665.388502787275,10.796710057577451,2.7989659733536754,6.153393245508508,739369222398.3733,685736530865.8822,53632691532.49109,6.6445391097245805,46.17385308004804,17296962.52762077,0.2623042804222747
NLD,Netherlands,Europe,2018,826279395372.4586,4.835362754516739,47391.073495380144,11.386518048633157,2.2038510297557368,5.898642520643365,774085758675.3341,715249281518.8668,58836477156.467285,7.120651620502507,44.92476651909579,17435338.227841735,0.07658012890388517
NLD,Netherlands,Europe,2019,881552558692.6895,4.492023832034673,50159.97386374961,9.380722786684691,2.9211203433010313,5.090088587398249,828644442864.0726,761455045243.9702,67189397620.10242,7.621712053078476,50.29270867550445,17574820.93366447,0.2856954854240696
NLD,Netherlands,Europe,2020,1012721577706.7281,-0.09059363953993275,57166.1076183894,8.424336457965913,3.3274856578954632,5.826223638915642,972112464068.5532,881756518059.6935,90355946008.85974,8.922091520303887,51.826879458901914,17715419.501133785,0.10534287594009181
NLD,Netherlands,Europe,2021,937970031774.4043,7.43567020076485,52526.32177936664,11.79531768393997,2.1207610377623025,7.16233979144518,890538952572.8082,813464785487.0095,77074167085.7987,8.217124692139013,47.656052738039065,17857142.85714286,0.3322037735346021
NLD,Netherlands,Europe,2022,994672991603.3809,3.5135853992527033,55259.61064463227,14.543178159639922,3.229762243396953,7.289775789143127,970000000000.0,880000000000.0,90000000000.0,9.048199836503342,50.24512474643457,18000000.0,0.09004399172478314
